title,rating,reviews_count,total_price,product_specifications,product_category,1_star,2_stars,3_stars,4_stars,5_stars,negative_reviews,cleaned_product_description,cleaned_product_details,sentiment_product_description,sentiment_product_details
Apple iPhone 14 Pro 256GB Silver,4.5,8230,1199.0,"[{""specification_name"":""Display type"",""specification_value"":""OLED""},{""specification_name"":""Subscription type"",""specification_value"":""No subscription""}]",iPhone,481,209,369,919,6252,690,"15.5 cm 6.1 super retina xdr display always-on promotion. , dynamic island, enchanting new way interact iphone. , cinematic mode 4k dolby vision 30 fps. , action mode smooth looking videos. , battery lasts whole day 23 hours video playback. , a16 bionic, ultimate smartphone chip. ultra fast 5g mobile connectivity.","magical new way interact iphone. vital new safety feature designed save lives. innovative 48mp camera mind-blowing detail. powered ultimate smartphone chip. features designed durability. ceramic shield, tougher smartphone glass. water resistance. surgical-grade stainless steel. four pro colours. introducing dynamic island, truly apple innovation hardware software something between. bubbles music, facetime much - without taking away doing. iphone 14 pro raises bar 48 megapixels - delivering 4x resolution proraw mind-blowing detail every crop.",0.8176,0.9578
Apple - iPhone 13 Blue 5G 512gb A15 ios15,4.7,70359,1593.49,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2633""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,2221,719,1498,5748,60173,2940,"dual 12mp camera system , cinematic mode photographic styles , lightning-fast a15 bionic chip , ceramic shield front , super retina xdr display , durable flat-edge design , advanced 5g experience","experience revolutionary camera system iphone 13. redesigned architecture fits advanced features like sensor-shift ois cinematic mode professional-looking videos. super retina xdr display brighter colorful, powered a15 bionic chip unmatched speed. enjoy 2.5 hours battery life, enhanced 5g connectivity, privacy-focused features, sleek, eco-friendly design.",0.7096,0.9169
Apple iPhone Xs 64gb Space Gray Unlocked,4.5,18955,257.99,"[{""specification_name"":""Length"",""specification_value"":""1.93 in""},{""specification_name"":""Height"",""specification_value"":""6.38 in""},{""specification_name"":""Width"",""specification_value"":""3.5 in""}]",iPhone,849,404,947,2477,14278,1253,"5.8 super retina display provides ultimate visuals , capture every detail favorite moments 12mp dual cameras , a12 bionic neural engine delivers next-level performance , dust water-resistant design helps keep safe","product overview latest generation iphones super retina hd display, a12 bionic chip true tone display. iphone xs uses surgical-grade stainless steel case glass front andback. splash, water, dust-resistant ip68 standard maximum depth 2 meters 30 minutes . 4 gb ram. iphone xs features 5.8-inch super retina display custom-built oled panels hdr display provides industry best color accuracy, true blacks, remarkable brightness. advanced face id lets securely unlock iphone, log apps, pay glance. a12 bionic chip next-generation neural engine uses real-time machine learning transform way experience photos, gaming, augmented reality, more. breakthrough 12mp dual-camera system takes portraits next level portrait mode, portrait lighting, enhanced bokeh, all-new depth control. key features fully unlocked compatible carrier choice e.g. at&t, t-mobile, sprint, verizon, us-cellular, cricket, metro, etc. . device come headphones sim card. include charger charging cable may generic, case ul mfi made iphone certified. inspected guaranteed minimal cosmetic damage, noticeable device held arms length. successfully passed full diagnostic test ensures like-new functionality removal prior-user personal information. tested battery health guaranteed minimum battery capacity 80%.",0.9081,0.9794
"Apple iPhone 15 6.1"" 128GB Black Smartphone",4.6,17159,1623.19,"[{""specification_name"":""Model"",""specification_value"":""iPhone 15""},{""specification_name"":""Storage Size"",""specification_value"":""128GB""}]",iPhone,1053,223,526,1361,13996,1276,"super retina xdr display, 6.7 inch diagonal screen oled display, 2796x1290-pixel resolution 460 ppi capacity , 128gb, 256gb, 512gbsplash, water, dust resistant , rated ip68 maximum depth 6 metres 30 minutes iec standard 60529 splash, water, dust resistant , rated ip68 maximum depth 6 metres 30 minutes iec standard 60529 camera & video , video playback 26 hours, video playback streamed 20 hours, audio playback 100 hours","apple iphone 15 features color-infused back glass stunning, textured matte finish, contoured edge aluminum enclosure. furthermore, dynamic island, advanced camera system designed help users take fantastic photos everyday moments lives. powerful 48mp main camera enables super-high-resolution photos 2x telephoto option give users total three optical zoom levels - like third camera. iphone 15 also introduces next generation portraits, making easier capture portraits great detail low-light performance. a16 bionic powerful, proven performance, usb c compatibility excellent durability features, iphone 15 truly powerhouse.",0.5994,0.9862
Apple iPhone 14 Plus - 128 GB - Blue,4.6,10666,1216.62,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2886""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""78.1 mm""}]",iPhone,570,152,288,1039,8617,722,"longest battery life ever , emergency sos via satellite , huge leap low-light photos , big bigger","iphone 14 plus model comes blue 512gb storage making great choice business users. highlights iphone 14 plus iphone 14 plus supports ios 16 giving even greater levels customisation before. well lifestyle benefits, ability track activity without needing use apple watch, gives all-important live updates favourite apps even intelligent widgets perfect home work mix. iphone 14 plus also includes apple amazing 26 hour battery life. apple best battery ever and, unlike previous models, available pro models. perfect all-day battery performance, giving even longer performance without compromising quality. amazing quality built right - 6.7 screen 21% bigger previous model comes oled technology, high resolutions colour accuracy, plus true tone capabilities support different lighting conditions. even new always-on display gives eyes important information glance. visually minded, expect see new main camera gives improved image processing better performance low light, plus new action mode video recording, keeps video footage steady corporate videos. inside, apple iphone 14 plus comes a15 bionic chip, 5-core gpu - technology found iphone 13 pro.",-0.0772,0.9925
Apple iPhone 12 Mini 64gb Blue de,4.5,17451,227.51,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2399""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.5 in""}]",iPhone,1100,393,669,2334,12955,1493,"35 c storage temperature t-t -20 , 45 c operating relative humidity h-h 5 , 95% operating altitude 0","iphone 12 mini smallest, thinnest lightest 5g phone world. new two-camera system. brilliant super retina xdr display. iphone 12 mini packs big features 5.4 design. 5g download huge files go stream high-quality video. brilliantly bright compact super retina xdr display. ceramic shield 4x better crash resistance. incredible low-light photography night mode cameras. cinema-ready dolby vision hdr video recording, editing playback. powerful a14 bionic chip. new magsafe accessories easy docking faster wireless charging. 5g available selected countries selected providers. speed may vary location provider. display rounded corners. measured rectangle, display diagonal 5.42 13.76 cm . actually visible display area smaller. iphone 12 mini protected water dust tested controlled laboratory conditions. classified ip68 according iec standard 60529 6 meters 30 minutes . protection water dust permanent may decrease time result normal wear tear. wet iphone charged. user manual contains instructions cleaning drying.",0.0,0.9831
Apple iPhone 12 - 64 GB - White,4.5,43404,888.6,"[{""specification_name"":""Product type"",""specification_value"":""5g smartphone""},{""specification_name"":""Repairability index"",""specification_value"":""6.6 (out of 10)""},{""specification_name"":""Specific absorption rate (sar)"",""specification_value"":""0.98 w/kg (head) 0.99 w/kg (body) 3.8 w/kg (limb)""},{""specification_name"":""Manufacturer warranty"",""specification_value"":""1-year warranty""},{""specification_name"":""Manufacturer model number"",""specification_value"":""A2403""}]",iPhone,2985,958,1549,5143,32769,3943,"6.1-inch super retina xdr display , ceramic shield, tougher smartphone glass , 5g superfast downloads high-quality streaming , a14 bionic chip, fastest chip ever smartphone , supports magsafe accessories easy attach faster wireless charging , ios 14 redesigned widgets home screen, all-new app library, app clips","introducing iphone 12 64gb white apple, sleek powerful device designed elevate mobile experience. stunning all-white exterior, iphone 12 model exudes elegance sophistication. equipped 64gb storage capacity, offers ample space store photos, videos, favorite apps. experience power apple advanced a14 bionic chip, ensuring lightning-fast performance seamless multitasking. iphone 12 boasts brilliant super retina xdr display, showcasing vibrant colors deep blacks truly immersive visual experience. capture precious moments 12mp dual-camera system, delivering stunning photos videos impressive clarity. night mode feature allows capture breathtaking low-light shots like never before. additionally, iphone 12 supports 5g connectivity, ensuring faster download streaming speeds. cutting-edge technology, iconic design, seamless integration ios, iphone 12 64gb white apple perfect companion seeking premium mobile experience. upgrade masterpiece innovation elevate digital lifestyle.",0.875,0.9957
Apple iPhone 15 Pro Max - 1 TB - Natural Titanium,4.6,26768,1874.23,"[{""specification_name"":""Rear Camera"",""specification_value"":""48 MP + 12 MP + 12 MP""},{""specification_name"":""Front Camera"",""specification_value"":""12 MP""},{""specification_name"":""Memory"",""specification_value"":""1 TB""},{""specification_name"":""Chipset"",""specification_value"":""Apple A17 Bionic""},{""specification_name"":""Battery"",""specification_value"":""4852 mAh""}]",iPhone,1943,352,710,1733,22030,2295,available,"first iphone feature aerospace grade titanium design making lightest pro models ever. featuring a17 pro chip. monster win gaming. mobile games look feel immersive, incredibly detailed environments realistic characters. iphone 15 pro camera, multiple focal lengths work with. like seven pro lenses pocket, everywhere go.",0.0,0.743
Apple iPhone SE 64gb Midnight,4.6,13395,518.98,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2783""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, water-resistant, splash-resistant""},{""specification_name"":""Width"",""specification_value"":""2.6 in""}]",iPhone,534,180,428,1951,10302,714,"4.7 retina hd display 11.94 cm diagonal . , advanced single camera system 12 mp wide-angle camera, smart hdr 4, photographic styles,portrait mode 4k video 60 fps. , 7 mp facetime hd camera smart hdr 4, photographic styles, portrait mode 1080p video recording. , a15 bionic chip super fast performance. , 15 hours video playback. , rugged design ip67 water protection. , home button touch id secure authentication. , ios 15 packed new features iphone ever before.","heart iphone se, find super powerful a15 bionic chip iphone 13. a15 bionic enhances nearly everything do. apps load flash feel fluid. a15 bionic even powers advanced photography features make part photo - faces, places, everything - look fabulous. highly efficient chip, enhanced battery, ios 15 work together boost battery life. need charge, place iphone se wireless charger. connect 20w higher adapter fast charge zero 50 percent charge 30 minutes flat. livestreaming multiplayer gaming video sharing, 5g really speeds things up. even makes facetime high definition shareplay feel smooth seamless go. need speed, iphone se shifts smart data mode preserve battery life.",0.9136,0.979
Apple iPhone 14 128GB (PRODUCT)RED,4.6,27052,1049.0,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2882""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,1425,399,841,2552,21835,1824,"longest battery life ever , emergency sos via satellite , huge leap low-light photos , big bigger","introducing iphone 14 red apple, stunning powerful device combines cutting-edge technology vibrant design. immerse world beauty innovation sleek smartphone. featuring brilliant red finish, iphone stands crowd, making bold statement wherever go. slim compact design fits comfortably hand, ensuring seamless user experience. iphone 14 red equipped advanced features revolutionize mobile experience. capture precious moments stunning detail high-resolution camera, allowing take professional-quality photos videos. vibrant display offers vivid colors sharp visuals, bringing content life. powered latest technology, iphone 14 red delivers lightning-fast performance seamless multitasking. ample storage space, store files, apps, media without worrying running space. experience future mobile technology iphone 14 red apple. combining style, power, innovation, perfect companion demand best. upgrade smartphone experience make bold statement iphone 14 red.",-0.0772,0.9946
Apple iPhone 12 Mini 64gb Blue de,4.5,17451,235.59,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2399""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.5 in""}]",iPhone,1100,393,669,2334,12955,1493,"35 c storage temperature t-t -20 , 45 c operating relative humidity h-h 5 , 95% operating altitude 0","iphone 12 mini smallest, thinnest lightest 5g phone world. new two-camera system. brilliant super retina xdr display. iphone 12 mini packs big features 5.4 design. 5g download huge files go stream high-quality video. brilliantly bright compact super retina xdr display. ceramic shield 4x better crash resistance. incredible low-light photography night mode cameras. cinema-ready dolby vision hdr video recording, editing playback. powerful a14 bionic chip. new magsafe accessories easy docking faster wireless charging. 5g available selected countries selected providers. speed may vary location provider. display rounded corners. measured rectangle, display diagonal 5.42 13.76 cm . actually visible display area smaller. iphone 12 mini protected water dust tested controlled laboratory conditions. classified ip68 according iec standard 60529 6 meters 30 minutes . protection water dust permanent may decrease time result normal wear tear. wet iphone charged. user manual contains instructions cleaning drying.",0.0,0.9831
Apple iPhone 16 Pro Max - 512 GB - Desert Titanium,3.9,3810,1767.72,"[{""specification_name"":""variant"",""specification_value"":""iPhone 16 Pro Max""},{""specification_name"":""color"",""specification_value"":""Desert Titanium""},{""specification_name"":""size"",""specification_value"":""512GB""}]",iPhone,773,98,183,327,2429,871,"vital safety features crash detection, iphone detect severe car crash call help t. , vital safety features crash detection, iphone detect serious car crash call help t. , note physical damage covered.","camera control gives easier way quickly access camera tools. take perfect photo video record time. iphone 16 pro max takes video capture whole new level 4k 120 fps dolby vision, highest resolution frame rate combo yet. 4 studio-quality mics audio mix lets adjust way voices sound videos using three different voice options, pro studio pocket. plus iphone 16 pro max adds second 48mp camera pro camera system. new 48mp ultra wide camera advanced quad-pixel sensor super-high-resolution 48mp proraw heif photos autofocus. all-new a18 pro chip powers unrivaled intelligence unprecedented performance huge leap battery life, 33 hours video playback. iphone 16 pro max features grade 5 titanium design new, refined microblasted finish. internal substructure back glass optimizations design improvements dissipate heat enabling run high-intensity gaming longer. iphone 16 pro max splash, water, dust resistant latest-generation ceramic shield material two times tougher smartphone glass. thinnest borders yet, even larger displays. built apple intelligence, personal intelligence system helps write, express yourself, get things done effortlessly designed protect privacy every step.",-0.3612,0.9821
